当前台风时间,台风编号,台风中文名称,台风英文名称,台风起始时间,台风结束时间,经度,纬度,台风强度,台风等级,风速,气压,移动方向,移动速度,场站距离_km,target_time,方位角,相对方位角,移动速度(m/s),移动方向(°),rmax,b,hollandvg,rmax-ym,b-ym,hollandvg-ym,ym风速,ym风速(<=250km),rmax_i,b_i,hollandvg_i,rmax_ym_i,b_ym_i,hollandvg_ym_i,ym风速_i,ym风速250_i,hollandvg_az,rmax_az,b_az,atten_w
2019-08-05 11:15:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,135.27916666666667,30.616666666666667,强热带风暴(STS),11,30,980,西西北,28.375,1314.56014475982,2019-08-05 11:15:00,284.48454859696693,-0.8429866877959284,7.807870541404105,285.32753528476286,44.66879256995761,1.2763420583333334,0.4279685170742695,59.46175503319109,1.3110764899336178,0.5657486378427379,0.561405550966826,,26.080411941594168,1.0,0.516582194928489,26.080411941594168,1.5,0.11147955513267505,0.11139583716414855,,0.10169715738885543,31.010102522079563,1.6134113354848507,0.18569779998106403
2019-08-05 11:30:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,135.20833333333331,30.633333333333333,强热带风暴(STS),11,30,980,西西北,28.25,1307.5343580525298,2019-08-05 11:30:00,284.44408809301643,-0.8859750603427301,7.806619640290055,285.3300631533592,44.69820168278216,1.2761958166666667,0.4334272895621964,59.48157892200009,1.3110368421559997,0.5726514476365736,0.5682033606826415,,26.080693608260834,1.0,0.5217820763903234,26.080693608260834,1.5,0.11292052436440514,0.11283465032916462,,0.10307519859784975,31.010218516214795,1.6134062992801521,0.18732603910721954
2019-08-05 11:45:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,135.1375,30.65,强热带风暴(STS),11,30,980,西西北,28.125,1300.5097757138517,2019-08-05 11:45:00,284.4033573492165,-0.929235708144006,7.805368139564795,285.3325930573605,44.72763015802659,1.276049575,0.4389811754309889,59.50140941987348,1.310997181160253,0.5796730618944466,0.5751169019400821,,26.0809752749275,1.0,0.5270621910332451,26.0809752749275,1.5,0.11438799568463764,0.11429989793549228,,0.1044794419037487,31.010331276316123,1.6134011887843944,0.1889687679921827
2019-08-05 12:00:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,135.06666666666666,30.666666666666668,强热带风暴(STS),11,30,980,西西北,28.0,1293.4864027706683,2019-08-05 12:00:00,284.36235218295906,-0.972772815149824,7.804116039366341,285.3351249981089,44.757078008438775,1.2759033333333334,0.4446322929887287,59.52124652901459,1.3109575069419708,0.5868161120000934,0.5821487007548526,,26.081256941594166,1.0,0.5324241872587976,26.081256941594166,1.5,0.11588259839478354,0.11579220678652039,,0.10591052601130002,31.010440743475726,1.6133960026448082,0.19062611668604826
2019-08-05 12:15:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.99583333333334,30.683333333333334,强热带风暴(STS),11,30,980,西西北,27.875,1286.4642443325638,2019-08-05 12:15:00,284.32106832220484,-1.0165906547667871,7.802863339828547,285.3376589769716,44.786545246774935,1.2757570916666667,0.4503828179669469,59.54109025162765,1.3109178194967446,0.5940833003013708,0.5893013499726282,,26.081538608260832,1.0,0.5378697555932845,26.081538608260832,1.5,0.11740498009267952,0.11731222187600651,,0.1073691086042885,31.01054685722235,1.6133907394727167,0.1922982163887007
2019-08-05 12:30:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.925,30.7,强热带风暴(STS),11,30,980,西西北,27.75,1279.4433055940176,2019-08-05 12:30:00,284.2795014030804,-1.060693592217376,7.801610041088428,285.34019499529785,44.81603188579975,1.27561085,0.4562349853484946,59.56094058991741,1.310878118820165,0.6014774023527352,0.5965775113293134,,26.0818202749275,1.0,0.5434006299696108,26.0818202749275,1.5,0.11895580730156752,0.11886060701196838,,0.10885586701039784,31.010649555471762,1.613385397842397,0.1939851994591503
2019-08-05 12:45:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.85416666666666,30.71666666666667,强热带风暴(STS),11,30,980,西西北,27.625,1272.423591836685,2019-08-05 12:45:00,284.23764696739687,-1.1050860870436736,7.800356143278314,285.3427330544406,44.84553793828625,1.2754646083333334,0.4621910912616727,59.58079754608958,1.3108384049078208,0.6090012692383127,0.6039799175829863,,26.082101941594168,1.0,0.5490185890540431,26.082101941594168,1.5,0.12053576612401429,0.12043804546524282,,0.1103714988928104,31.01074877447317,1.6133799762898502,0.19568719942427126
2019-08-05 13:00:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.78333333333333,30.73333333333333,强热带风暴(STS),11,30,980,西西北,27.5,1265.4051084317468,2019-08-05 13:00:00,284.19550046008766,-1.1497726956681618,7.799101646533937,285.3452731557558,44.87506341701593,1.2753183666666668,0.4682534949436387,59.60066112235037,1.3107986777552991,0.616657829978891,0.6115113747204114,,26.082383608260834,1.0,0.5547254576199023,26.082383608260834,1.5,0.1221455629218795,0.12204524064380529,,0.11191672296983768,31.010844448755773,1.6133744733115725,0.19740435098820758
2019-08-05 13:15:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.7125,30.75,强热带风暴(STS),11,30,980,西西北,27.375,1258.3878608423397,2019-08-05 13:15:00,284.1530572265633,-1.1947580740338708,7.797846550995304,285.3478153005971,44.904608334778665,1.275172125,0.4744246207757499,59.62053132090695,1.310758937358186,0.6244500940261162,0.6191747642408857,,26.0826652749275,1.0,0.5605231079698356,26.0826652749275,1.5,0.12378592502353314,0.12368291679403312,,0.11349227976388931,31.010936511072288,1.6133688873632601,0.19913679004150361
2019-08-05 13:30:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.64166666666665,30.766666666666666,强热带风暴(STS),11,30,980,西西北,27.25,1251.3718546260636,2019-08-05 13:30:00,284.11031250997814,-1.2400469803603755,7.796590856793597,285.3503594903385,44.93417270437275,1.2750258833333334,0.4807069603937535,59.64040814396702,1.310719183712066,0.6323811538474402,0.626973045520438,,26.082946941594166,1.0,0.5664134614086933,26.082946941594166,1.5,0.1254576014595301,0.1253518197301026,,0.11509893238107338,31.01102489233839,1.6133632168584175,0.20088465366967162
2019-08-05 13:45:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.57083333333333,30.78333333333333,强热带风暴(STS),11,30,980,西西北,27.125,1244.3570954375823,2019-08-05 13:45:00,284.0672614484081,-1.2856442779230974,7.7953345640648575,285.3529057263312,44.96375653860492,1.2748796416666668,0.487103074876039,59.66029159373922,1.3106794168125215,0.640454187605414,0.6349092582594276,,26.083228608260832,1.0,0.5723984897691423,26.083228608260832,1.5,0.12716136372802112,0.12705271759277925,,0.11673746732283519,31.01110952157356,1.6133574601669984,0.20264808016286695
2019-08-05 14:00:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.5,30.8,强热带风暴(STS),11,30,980,西西北,27.0,1237.3435890312835,2019-08-05 14:00:00,284.0238990719333,-9.330769442388146,6.500544141319192,293.3546685143215,44.99335985029033,1.2747334,0.4890533918016828,59.68018167243272,1.3106396366551345,0.6426966888643975,0.6371145354909792,,26.0835102749275,1.0,0.5755301456861304,26.0835102749275,1.5,0.12823434330420014,0.1281238840707453,,0.11829815527963206,30.780837175347123,1.6080527931457493,0.14905406650585898
2019-08-05 14:15:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.45833333333334,30.825,强热带风暴(STS),11,30,979,西西北,26.916666666666668,1232.8109295038448,2019-08-05 14:15:00,283.9229990702718,-21.04038563982272,5.392861322303352,304.9633847100945,44.89828991512187,1.2831536375,0.4926436637889111,59.60085979155192,1.311798280416896,0.6600102668998957,0.6541272973196173,,26.0839327749275,1.0,0.5953754246560266,26.0839327749275,1.5083333333333333,0.12945817180586516,0.12934563614083702,,0.12022866917329367,30.392103023705143,1.6079832879314753,0.1016718051409429
2019-08-05 14:30:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.41666666666666,30.85,强热带风暴(STS),11,31,978,西西北,26.83333333333333,1228.2823517483064,2019-08-05 14:30:00,283.82140350074974,-21.14900449398488,5.3919175119070335,304.9704079947346,44.79886368835293,1.291573875,0.5002625290290865,59.51807214718401,1.312963855705632,0.6832785703102928,0.6769783158901669,,25.58138677059993,1.0,0.606811535574785,25.58138677059993,1.5166666666666666,0.12743442707290598,0.12732541906932499,,0.11807760595262806,29.80335230462071,1.6167912525726038,0.10248830647468506
2019-08-05 14:45:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.375,30.875,强热带风暴(STS),11,31,978,西西北,26.75,1223.757892909765,2019-08-05 14:45:00,283.7191054358176,-21.25833341676457,5.390973092574585,304.9774388525822,44.84311309349541,1.2913545125,0.5049055000886611,59.54783862425672,1.3129043227514865,0.688938163032411,0.682536052651653,,25.58180927059993,1.0,0.6107320358770281,25.58180927059993,1.5166666666666666,0.12851732682839412,0.12840649956008748,,0.11913277435631642,29.800607692984414,1.6167144916337615,0.10331083844579145
2019-08-05 15:00:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.33333333333334,30.9,强热带风暴(STS),11,32,977,西西北,26.666666666666668,1219.2375906328175,2019-08-05 15:00:00,283.6160978631483,-21.36837942563568,5.3900280647094085,304.984477288784,44.73925794574076,1.29977475,0.5121784242391598,59.46155682767135,1.3140768863446572,0.7124986184263946,0.7056564108531771,,25.089159499601287,1.0,0.6218842620666223,25.089159499601287,1.525,0.12635907218735554,0.12625197190294332,,0.11686266792931121,29.223503355359988,1.6255194993500235,0.10413943378438766
2019-08-05 15:15:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.29166666666666,30.925,强热带风暴(STS),11,32,976,西西北,26.58333333333333,1214.721483069596,2019-08-05 15:15:00,283.5123736845082,-21.479149623963394,5.389082428707276,304.9915233084716,44.63110321630428,1.3081949875,0.5190101877856463,59.37183763190178,1.3152563247361964,0.7361382801560339,0.7283356673799063,,25.089581999601286,1.0,0.64476333906061,25.089581999601286,1.5333333333333334,0.12783305944094536,0.12772348674740244,,0.1181853826576571,29.220749996930966,1.634322781399964,0.10497412511073739
2019-08-05 15:30:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.25,30.950000000000003,强热带风暴(STS),12,32,975,西西北,26.5,1210.209608887911,2019-08-05 15:30:00,283.4079257146155,-21.59065120216144,5.3881361849680856,304.9985769167769,44.51868127447639,1.316615225,0.5254076070328537,59.27869698136223,1.3164426060372754,0.7598528682875383,0.7515464037039133,,25.090004499601285,1.0,0.6679162444065128,25.090004499601285,1.5416666666666667,0.12921979285811602,0.12910787153382666,,0.11942733463420296,29.217960332603816,1.6431243114321488,0.10581494492659041
2019-08-05 15:45:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.20833333333334,30.975,强热带风暴(STS),12,33,974,西西北,26.416666666666668,1205.7020072795617,2019-08-05 15:45:00,283.30274667998367,-21.702891438857023,5.387189333896341,305.00563811884075,44.40202571015407,1.3250354625,0.5313775271420127,59.18215141129823,1.3176356971774037,0.7836380647643182,0.7748108446388887,,24.607056247087066,1.0,0.6783946574471145,24.607056247087066,1.55,0.12666034430678508,0.12655284817598464,,0.11679077518618186,28.65230002484403,1.6519240626357417,0.10666192560578813
2019-08-05 16:00:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.16666666666666,31.0,强热带风暴(STS),12,33,973,西西北,26.33333333333333,1201.1987179687724,2019-08-05 16:00:00,283.1968292177527,-21.815877702079437,5.386241875889436,305.0127069198321,44.28117131711736,1.3334557,0.5369268218745304,59.08221804289436,1.318835563914211,0.8074895146679424,0.7981246351800745,,24.607478747087068,1.0,0.7016664021128705,24.607478747087068,1.5583333333333333,0.1278253185791698,0.1277158762332495,,0.11782591841820533,28.649500879490684,1.6607220077316196,0.10751509938407096
2019-08-05 16:15:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.125,31.025,强热带风暴(STS),12,34,972,西西北,26.25,1196.6997812208162,2019-08-05 16:15:00,283.090165874505,-21.92961745040509,5.38529381134875,305.01978332491007,44.15615407573782,1.3418759375,0.5420623932720758,58.97891457821483,1.3200421708435703,0.8314028274902938,0.8214833970345216,,24.13404112935435,1.0,0.7116394883715103,24.13404112935435,1.5666666666666667,0.12506041013136837,0.12495568540075656,,0.11500893500303278,28.095032373945283,1.6695181189634192,0.10837449834961971
2019-08-05 16:30:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.08333333333334,31.05,强热带风暴(STS),12,34,972,西西北,26.166666666666668,1192.2052378507374,2019-08-05 16:30:00,282.9827491050687,-22.04411823411692,5.384345140679648,305.0268673391856,44.19976865410801,1.341656575,0.5473135763464185,59.00841140909712,1.3199831771818058,0.838428542861763,0.82834580243047,,24.13446362935435,1.0,0.7163320281957866,24.13446362935435,1.5666666666666667,0.12617030176895128,0.12606374935578046,,0.1160834821929555,28.09222329616575,1.6694324084688525,0.10924015443285162
2019-08-05 16:45:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.04166666666666,31.075000000000003,强热带风暴(STS),12,35,971,西西北,26.08333333333333,1187.715129232269,2019-08-05 16:45:00,282.87457127130665,-22.159387696583508,5.383395864280386,305.03395896789016,44.070498154499326,1.3500768125000002,0.5521239516011747,58.90170278488392,1.321196594430232,0.8626229759707584,0.8519589312403012,,23.670349518461528,1.0,0.7260452503773465,23.670349518461528,1.575,0.12333167928793642,0.1232299006038487,,0.11320714472228843,27.54872606026525,1.6782252278079226,0.11011209939543
2019-08-05 17:00:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,134.0,31.1,台风(TY),12,35,970,西西北,26.0,1183.2294973069108,2019-08-05 17:00:00,282.76562464089125,-5.715511310432703,6.506178000774033,288.481135951324,43.9371362178603,1.3584970500000002,0.5650552856706383,58.791659523193374,1.322416680953613,0.9003568705848224,0.888752004240849,,23.67077201846153,1.0,0.7557558341044839,23.67077201846153,1.5833333333333333,0.12525645618637782,0.12515151489280446,,0.11379648228034256,27.969939632940093,1.6983615273319417,0.16224876422964224
2019-08-05 17:15:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,133.925,31.10833333333333,台风(TY),12,35,969,西西北,25.916666666666668,1176.0605824196934,2019-08-05 17:15:00,282.7592268882283,5.326326184516347,8.000210146996686,277.4329007037119,43.77090435432081,1.3670635291666668,0.5807270701010978,58.65874487229237,1.323682510255415,0.9443052218812084,0.9315521584868294,,23.670912851794863,1.0,0.7902181160527064,23.670912851794863,1.5916666666666666,0.12797447699301756,0.12786494742624252,,0.11575341020107999,28.148991645856672,1.7121116835841206,0.229916952226508
2019-08-05 17:30:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,133.85,31.116666666666667,台风(TY),12,36,968,西西北,25.83333333333333,1168.8922044300386,2019-08-05 17:30:00,282.7529772347605,5.3194252828564,7.999519543931425,277.43355195190406,43.60086610712492,1.3756300083333337,0.5873157560563911,58.52261924887076,1.3249547615022583,0.9747643702071684,0.9611853126137404,,23.215657134997958,1.0,0.803564048510971,23.215657134997958,1.6,0.12562857036075314,0.12552302936950754,,0.11334426401436559,27.607579821135303,1.7210747773704211,0.2319570599150998
2019-08-05 17:45:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,133.775,31.125,台风(TY),12,36,968,西西北,25.75,1161.7243653560606,2019-08-05 17:45:00,282.7468784757708,5.312675010926114,7.998828775452039,277.4342034648447,43.61521675028889,1.3755568875000002,0.5960787579185123,58.5323738316049,1.32493525233679,0.9884881541624608,0.9745296712873456,,23.21579796833129,1.0,0.8131050056816065,23.21579796833129,1.6,0.1276206769167203,0.12751177748172718,,0.115227983285898,27.60771560544234,1.721073903709247,0.23401546224445785
2019-08-05 18:00:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,133.7,31.133333333333333,台风(TY),12,37,967,西西北,25.666666666666668,1154.55706724185,2019-08-05 18:00:00,282.7409334757778,5.306078233148583,7.998137841574215,277.4348552426292,43.44136422744171,1.3841233666666668,0.6025525503616578,58.39303778205424,1.3262139244358917,1.0198742072205675,1.005026442435291,,22.76950247564086,1.0,0.8264934640866599,22.76950247564086,1.6083333333333334,0.12521140971442435,0.12510659280421024,,0.11276661010187894,27.076958600880403,1.730036919531672,0.236092324537024
2019-08-05 18:15:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,133.625,31.141666666666666,台风(TY),12,37,966,西西北,25.58333333333333,1147.3903121582916,2019-08-05 18:15:00,282.7351451706827,5.299637885337916,7.997446742312038,277.4355072853448,43.263803671853,1.3926898458333334,0.6087339581592062,58.250538284185374,1.3274989234316292,1.0516827975903738,1.0354113785110233,,22.769643308974192,1.0,0.8556886064544145,22.769643308974192,1.6166666666666667,0.1266647083322212,0.12655745822553433,,0.1140568850009629,27.077092673463433,1.7389998927331403,0.23818781360864463
2019-08-05 18:30:00,201908.0,范斯高,Francisco,2019-08-02 08:00:00,2019-08-06 20:00:00,133.55,31.15,台风(TY),12,38,965,西西北,25.5,1140.2241022038684,2019-08-05 18:30:00,282.72951656999504,5.2933569768990765,7.996755477685581,277.4361595930959,43.082586286855,1.401256325,0.6146275918692865,58.1049001364844,1.328790199727031,1.0839192520779406,1.066649297865754,,22.33213174213761,1.0031064009642423,0.8613883949727708,22.33213174213761,1.625,0.12412718035786696,0.12402419372939548,,0.11148800837074901,26.556780891940424,1.7479628223171577,0.24030209778196365
